key;gender;frequency;probability;yoform;full_form
элим;М;251;3.114601488786957e-06;;[]
эней;М;177;2.1963524442840293e-06;;[]
эразм;М;167;2.0722647355674173e-06;;[]
ювентин;М;6;7.44526252299671e-08;;[]
юст;М;2000;2.4817541743322365e-05;;[]
юстин;М;223;2.7671559043804437e-06;;[]
юстиниан;М;105;1.3029209415244242e-06;;[]
язон;М;70;8.686139610162828e-07;;[]
якун;М;29;3.598543552781743e-07;;[]
яфет;М;28;3.474455844065131e-07;;[]
авксюта;М;770;9.554753571179111e-06;;['авксентий']
аксюта;М;770;9.554753571179111e-06;;['авксентий']
ксюта;Ж;75300;0.0009343804466360871;;['ксения']
аксюша;М;770;9.554753571179111e-06;;['авксентий']
ксюша;Ж;75300;0.0009343804466360871;;['ксения']
автономка;М;753;9.34380446636087e-06;;['автоном']
автя;М;753;9.34380446636087e-06;;['автоном']
автюха;М;753;9.34380446636087e-06;;['автоном']
агафонка;М;1000;1.2408770871661182e-05;;['агафон']
агафоня;М;1000;1.2408770871661182e-05;;['агафон']
агафоша;М;1000;1.2408770871661182e-05;;['агафон']
аганя;М;1000;1.2408770871661182e-05;;['агафон']
агаша;М;1000;1.2408770871661182e-05;;['агафон']
агапоша;М;1000;1.2408770871661182e-05;;['агафон']
гапоша;М;1000;1.2408770871661182e-05;;['агафон']
адамушка;М;49000;0.000608029772711398;;['адам']
адя;Ж;178000;0.0022087612151556906;;['аделаида']
адаша;М;49000;0.000608029772711398;;['адам']
азик;М;58000;0.0007197087105563486;;['азат']
азатик;М;58000;0.0007197087105563486;;['азат']
александрушка;М;5000000;0.062043854358305915;;['александр', 'александра']
алексаня;М;5000000;0.062043854358305915;;['александр', 'александра']
саня;М;5000000;0.062043854358305915;;['александр', 'александра']
санюра;М;5000000;0.062043854358305915;;['александр', 'александра']
санюта;М;5000000;0.062043854358305915;;['александр', 'александра']
санюха;М;5000000;0.062043854358305915;;['александр', 'александра']
санюша;М;5000000;0.062043854358305915;;['александр', 'александра']
алексаха;М;5000000;0.062043854358305915;;['александр', 'александра']
алексаша;М;5000000;0.062043854358305915;;['александр', 'александра']
саша;М;5000000;0.062043854358305915;;['александр', 'александра']
сашуха;М;5000000;0.062043854358305915;;['александр', 'александра']
сашуля;М;5000000;0.062043854358305915;;['александр', 'александра']
сашуня;М;5000000;0.062043854358305915;;['александр', 'александра']
сашута;М;5000000;0.062043854358305915;;['александр', 'александра']
сашура;М;5000000;0.062043854358305915;;['александр', 'александра']
шура;М;5000000;0.062043854358305915;;['александр', 'александра']
шурик;М;5000000;0.062043854358305915;;['александр', 'александра']
шуруня;М;5000000;0.062043854358305915;;['александр', 'александра']
алекся;М;5000000;0.062043854358305915;;['александр', 'александра']
алексюха;М;5000000;0.062043854358305915;;['александр', 'александра']
алексюша;М;5000000;0.062043854358305915;;['александр', 'александра']
аля;Ж;71000;0.000881022731887944;;['алевтина']
ася;Ж;2000000;0.024817541743322367;;['анастасия']
алексейка;М;300000;0.0037226312614983548;;['алексей']
алеха;М;300000;0.0037226312614983548;;['алексей']
леха;М;300000;0.0037226312614983548;;['алексей']
алеша;М;300000;0.0037226312614983548;;['алексей']
леша;М;300000;0.0037226312614983548;;['алексей']
аленя;М;300000;0.0037226312614983548;;['алексей']
леня;М;26200;0.000325109796837523;;['леонид']
алека;М;300000;0.0037226312614983548;;['алексей']
алюня;Ж;499000;0.00619197666495893;;['алла']
лексейка;М;300000;0.0037226312614983548;;['алексей']
лекса;М;300000;0.0037226312614983548;;['алексей']
лекся;М;300000;0.0037226312614983548;;['алексей']
алимчик;М;2200;2.72992959176546e-05;;['алим']
алипийчик;М;2;2.4817541743322366e-08;;['алипий']
бера;М;12900;0.00016007314424442925;;['альберт']
анатолька;М;69200;0.0008586869443189539;;['анатолий']
натоля;М;69200;0.0008586869443189539;;['анатолий']
толя;М;69200;0.0008586869443189539;;['анатолий']
толюня;М;69200;0.0008586869443189539;;['анатолий']
толюся;М;69200;0.0008586869443189539;;['анатолий']
толяна;М;69200;0.0008586869443189539;;['анатолий']
толяха;М;69200;0.0008586869443189539;;['анатолий']
толяша;М;69200;0.0008586869443189539;;['анатолий']
натоха;М;69200;0.0008586869443189539;;['анатолий']
натоша;М;69200;0.0008586869443189539;;['анатолий']
тоша;М;69200;0.0008586869443189539;;['анатолий']
тотя;М;69200;0.0008586869443189539;;['анатолий']
андрейка;М;400000;0.004963508348664473;;['андрей']
андря;М;400000;0.004963508348664473;;['андрей']
андрюха;М;400000;0.004963508348664473;;['андрей']
андрюша;М;400000;0.004963508348664473;;['андрей']
андрюня;М;400000;0.004963508348664473;;['андрей']
антонка;М;100000;0.0012408770871661183;;['антон']
антоня;М;100000;0.0012408770871661183;;['антон']
тоня;Ж;169000;0.00209708227731074;;['антонина']
антоха;М;100000;0.0012408770871661183;;['антон']
антоша;М;100000;0.0012408770871661183;;['антон']
антося;М;100000;0.0012408770871661183;;['антон']
антя;М;100000;0.0012408770871661183;;['антон']
антонинка;М;97;1.2036507745511346e-06;;['антонин', 'антонина']
аристаха;М;600;7.4452625229967095e-06;;['аристарх']
аристаша;М;600;7.4452625229967095e-06;;['аристарх']
ристаша;М;600;7.4452625229967095e-06;;['аристарх']
аристя;М;600;7.4452625229967095e-06;;['аристарх']
аря;М;8300;0.00010299279823478782;;['аркадий']
аркадьюшка;М;8300;0.00010299279823478782;;['аркадий']
аркаша;М;8300;0.00010299279823478782;;['аркадий']
кадди;М;8300;0.00010299279823478782;;['аркадий']
кэдди;М;8300;0.00010299279823478782;;['аркадий']
кайо;М;8300;0.00010299279823478782;;['аркадий']
кадя;М;8300;0.00010299279823478782;;['аркадий']
коди;М;8300;0.00010299279823478782;;['аркадий']
каня;М;8300;0.00010299279823478782;;['аркадий']
кана;М;8300;0.00010299279823478782;;['аркадий']
арсенчик;М;10100;0.00012532858580377795;;['арсен']
арс;М;10100;0.00012532858580377795;;['арсен']
арсеньюшка;М;6800;8.437964192729604e-05;;['арсений']
арсеня;М;6800;8.437964192729604e-05;;['арсений']
сеня;М;6800;8.437964192729604e-05;;['арсений']
арся;М;6800;8.437964192729604e-05;;['арсений']
арса;М;6800;8.437964192729604e-05;;['арсений']
арсюта;М;6800;8.437964192729604e-05;;['арсений']
арсюша;М;6800;8.437964192729604e-05;;['арсений']
сюша;Ж;2000000;0.024817541743322367;;['анастасия']
артемьюшка;М;100000;0.0012408770871661183;артём;['артем']
артя;М;100000;0.0012408770871661183;артём;['артем']
артюня;М;100000;0.0012408770871661183;артём;['артем']
артюха;М;100000;0.0012408770871661183;артём;['артем']
артюша;М;100000;0.0012408770871661183;артём;['артем']
тюша;М;100000;0.0012408770871661183;артём;['артем']
артемка;М;100000;0.0012408770871661183;артём;['артем']
артемчик;М;100000;0.0012408770871661183;артём;['артем']
тема;М;100000;0.0012408770871661183;артём;['артем']
артеша;М;100000;0.0012408770871661183;артём;['артем']
артурка;М;55300;0.0006862050292028634;;['артур']
атя;М;55300;0.0006862050292028634;;['артур']
тура;М;55300;0.0006862050292028634;;['артур']
афанасьюшка;М;1100;1.36496479588273e-05;;['афанасий']
афанася;М;1100;1.36496479588273e-05;;['афанасий']
афанаса;М;1100;1.36496479588273e-05;;['афанасий']
фаня;Ж;31000;0.0003846718970214967;;['фаина']
нася;Ж;2000000;0.024817541743322367;;['анастасия']
афоня;М;1100;1.36496479588273e-05;;['афанасий']
фоня;М;1100;1.36496479588273e-05;;['афанасий']
афося;М;1100;1.36496479588273e-05;;['афанасий']
фося;М;1100;1.36496479588273e-05;;['афанасий']
фоша;М;1100;1.36496479588273e-05;;['афанасий']
болеславка;М;400;4.963508348664473e-06;;['болеслав']
бориска;М;26300;0.0003263506739246891;;['борис']
боря;М;26300;0.0003263506739246891;;['борис']
борюля;М;26300;0.0003263506739246891;;['борис']
боруля;М;26300;0.0003263506739246891;;['борис']
борюня;М;26300;0.0003263506739246891;;['борис']
борюся;М;26300;0.0003263506739246891;;['борис']
борисок;М;26300;0.0003263506739246891;;['борис']
борюсик;М;26300;0.0003263506739246891;;['борис']
борюха;М;26300;0.0003263506739246891;;['борис']
борюша;М;26300;0.0003263506739246891;;['борис']
боряха;М;26300;0.0003263506739246891;;['борис']
боряша;М;26300;0.0003263506739246891;;['борис']
борька;М;26300;0.0003263506739246891;;['борис']
боба;М;26300;0.0003263506739246891;;['борис']
бряча;М;10;1.2408770871661184e-07;;['брячислав']
вадимка;М;74700;0.0009269351841130904;;['вадим']
дима;М;300000;0.0037226312614983548;;['дмитрий']
вадиша;М;74700;0.0009269351841130904;;['вадим']
вадюша;М;74700;0.0009269351841130904;;['вадим']
валентинка;М;18000;0.0002233578756899013;;['валентин']
валя;М;18000;0.0002233578756899013;;['валентин']
валюня;М;18000;0.0002233578756899013;;['валентин']
валюся;М;18000;0.0002233578756899013;;['валентин']
валюха;М;18000;0.0002233578756899013;;['валентин']
валюша;М;18000;0.0002233578756899013;;['валентин']
валяха;М;18000;0.0002233578756899013;;['валентин']
валяка;М;18000;0.0002233578756899013;;['валентин']
валик;М;18000;0.0002233578756899013;;['валентин']
валера;М;53000;0.0006576648561980427;;['валерий', 'валерия']
лера;Ж;544000;0.006750371354183684;;['валерия']
леруня;Ж;544000;0.006750371354183684;;['валерия']
леруся;Ж;544000;0.006750371354183684;;['валерия']
леруха;Ж;544000;0.006750371354183684;;['валерия']
леруша;Ж;544000;0.006750371354183684;;['валерия']
валерьянка;М;300;3.7226312614983547e-06;;['валерьян']
валерьяша;М;300;3.7226312614983547e-06;;['валерьян']
варлаамка;М;64;7.941613357863157e-07;;['варлам']
варламка;М;64;7.941613357863157e-07;;['варлам']
варлаха;М;64;7.941613357863157e-07;;['варлам']
варлаша;М;64;7.941613357863157e-07;;['варлам']
лама;М;64;7.941613357863157e-07;;['варлам']
васильюшка;М;66500;0.0008251832629654687;;['василий']
василька;М;66500;0.0008251832629654687;;['василий']
василек;М;66500;0.0008251832629654687;;['василий']
вася;М;66500;0.0008251832629654687;;['василий']
васеня;М;66500;0.0008251832629654687;;['василий']
васюня;М;66500;0.0008251832629654687;;['василий']
васюра;М;66500;0.0008251832629654687;;['василий']
сюра;Ж;12000;0.0001489052504599342;;['серафима']
васюта;М;66500;0.0008251832629654687;;['василий']
васюха;М;66500;0.0008251832629654687;;['василий']
васюша;М;66500;0.0008251832629654687;;['василий']
васяй;М;66500;0.0008251832629654687;;['василий']
васяк;М;66500;0.0008251832629654687;;['василий']
васяка;М;66500;0.0008251832629654687;;['василий']
васяня;М;66500;0.0008251832629654687;;['василий']
васяна;М;66500;0.0008251832629654687;;['василий']
васята;М;66500;0.0008251832629654687;;['василий']
васяха;М;66500;0.0008251832629654687;;['василий']
васяша;М;66500;0.0008251832629654687;;['василий']
веня;М;66;8.189788775296381e-07;;['венцеслав']
викторка;М;100000;0.0012408770871661183;;['виктор']
тора;М;100000;0.0012408770871661183;;['виктор']
викта;М;100000;0.0012408770871661183;;['виктор']
виктуся;М;100000;0.0012408770871661183;;['виктор']
витя;М;100000;0.0012408770871661183;;['виктор']
витек;М;100000;0.0012408770871661183;;['виктор']
витюля;М;919000;0.011403660431056627;;['виталий']
витюня;М;100000;0.0012408770871661183;;['виктор']
витуня;М;100000;0.0012408770871661183;;['виктор']
витюся;М;100000;0.0012408770871661183;;['виктор']
витуся;М;100000;0.0012408770871661183;;['виктор']
витюха;М;100000;0.0012408770871661183;;['виктор']
витюша;М;100000;0.0012408770871661183;;['виктор']
витуша;М;100000;0.0012408770871661183;;['виктор']
витяня;М;100000;0.0012408770871661183;;['виктор']
витаня;М;100000;0.0012408770871661183;;['виктор']
витяся;М;100000;0.0012408770871661183;;['виктор']
витася;М;100000;0.0012408770871661183;;['виктор']
витяха;М;100000;0.0012408770871661183;;['виктор']
витаха;М;100000;0.0012408770871661183;;['виктор']
витяша;М;100000;0.0012408770871661183;;['виктор']
виташа;М;100000;0.0012408770871661183;;['виктор']
витеша;М;100000;0.0012408770871661183;;['виктор']
витоша;М;100000;0.0012408770871661183;;['виктор']
виша;М;100000;0.0012408770871661183;;['виктор']
вишута;М;100000;0.0012408770871661183;;['виктор']
вика;Ж;406000;0.00503796097389444;;['вероника']
висяша;М;2000;2.4817541743322365e-05;;['виссарион']
виссарионка;М;2000;2.4817541743322365e-05;;['виссарион']
виссара;М;2000;2.4817541743322365e-05;;['виссарион']
вися;М;2000;2.4817541743322365e-05;;['виссарион']
виса;М;2000;2.4817541743322365e-05;;['виссарион']
виталя;М;919000;0.011403660431056627;;['виталий']
таля;Ж;300000;0.0037226312614983548;;['наталья']
витяна;М;919000;0.011403660431056627;;['виталий']
владимирушка;М;3000000;0.03722631261498355;;['владимир']
владя;М;3000000;0.03722631261498355;;['владимир']
вавуля;М;3000000;0.03722631261498355;;['владимир']
вавуся;М;3000000;0.03722631261498355;;['владимир']
вовочка;М;3000000;0.03722631261498355;;['владимир']
володя;М;3000000;0.03722631261498355;;['владимир']
володюка;М;3000000;0.03722631261498355;;['владимир']
володюня;М;3000000;0.03722631261498355;;['владимир']
володюха;М;3000000;0.03722631261498355;;['владимир']
володюша;М;3000000;0.03722631261498355;;['владимир']
володяка;М;3000000;0.03722631261498355;;['владимир']
володяха;М;3000000;0.03722631261498355;;['владимир']
володяша;М;3000000;0.03722631261498355;;['владимир']
вова;М;3000000;0.03722631261498355;;['владимир']
вовуля;М;3000000;0.03722631261498355;;['владимир']
вовуня;М;3000000;0.03722631261498355;;['владимир']
вовуся;М;3000000;0.03722631261498355;;['владимир']
вовуша;М;3000000;0.03722631261498355;;['владимир']
владиславка;М;507000;0.00629124683193222;;['владислав']
славуня;М;507000;0.00629124683193222;;['владислав', 'вячеслав', 'святослав', 'станислав', 'святослав', 'станислав', 'ярослав']
славуся;М;507000;0.00629124683193222;;['владислав', 'вячеслав', 'святослав', 'станислав', 'святослав', 'станислав', 'ярослав']
влася;М;6000;7.44526252299671e-05;;['влас']
всеволодушка;М;27000;0.00033503681353485193;;['всеволод']
всева;М;27000;0.00033503681353485193;;['всеволод']
сева;М;27000;0.00033503681353485193;;['всеволод']
водя;М;27000;0.00033503681353485193;;['всеволод']
лодя;М;27000;0.00033503681353485193;;['всеволод']
всеславушка;М;3000;3.722631261498355e-05;;['всеслав']
вячеславка;М;600000;0.0074452625229967095;;['вячеслав']
славуха;М;600000;0.0074452625229967095;;['вячеслав']
вяча;М;600000;0.0074452625229967095;;['вячеслав']
галактионка;М;1000;1.2408770871661182e-05;;['галактион']
галаня;М;1000;1.2408770871661182e-05;;['галактион']
галаха;М;1000;1.2408770871661182e-05;;['галактион']
галаша;М;1000;1.2408770871661182e-05;;['галактион']
гаша;Ж;2000;2.4817541743322365e-05;;['агафья']
галуня;М;1000;1.2408770871661182e-05;;['галактион']
галюня;Ж;2000000;0.024817541743322367;;['галина']
галюха;Ж;2000000;0.024817541743322367;;['галина']
галюша;Ж;2000000;0.024817541743322367;;['галина']
геннаша;М;312000;0.003871536511958289;;['геннадий']
генаша;М;312000;0.003871536511958289;;['геннадий']
гена;М;312000;0.003871536511958289;;['геннадий']
генуля;М;312000;0.003871536511958289;;['геннадий']
генюля;М;312000;0.003871536511958289;;['геннадий']
генуся;М;312000;0.003871536511958289;;['геннадий']
генюся;М;312000;0.003871536511958289;;['геннадий']
генуха;М;312000;0.003871536511958289;;['геннадий']
генюха;М;312000;0.003871536511958289;;['геннадий']
генуша;М;312000;0.003871536511958289;;['геннадий']
генюша;М;312000;0.003871536511958289;;['геннадий']
геша;М;312000;0.003871536511958289;;['геннадий']
гора;М;201000;0.0024941629452038976;;['георгий']
жора;М;201000;0.0024941629452038976;;['георгий']
геря;М;201000;0.0024941629452038976;;['георгий']
гоша;М;201000;0.0024941629452038976;;['георгий']
гошуля;М;201000;0.0024941629452038976;;['георгий']
гуля;Ж;2000000;0.024817541743322367;;['галина']
гошуня;М;201000;0.0024941629452038976;;['георгий']
гога;М;201000;0.0024941629452038976;;['георгий']
гаря;М;201000;0.0024941629452038976;;['георгий']
егорка;М;45700;0.000567080828834916;;['егор']
егоня;М;45700;0.000567080828834916;;['егор']
егоша;М;45700;0.000567080828834916;;['егор']
егуня;М;45700;0.000567080828834916;;['егор']
герма;М;84000;0.0010423367532195393;;['герман']
гермуся;М;84000;0.0010423367532195393;;['герман']
муся;Ж;200000;0.0024817541743322367;;['мария']
геруня;М;84000;0.0010423367532195393;;['герман']
геруся;М;84000;0.0010423367532195393;;['герман']
геруха;М;84000;0.0010423367532195393;;['герман']
геруша;М;84000;0.0010423367532195393;;['герман']
гема;М;84000;0.0010423367532195393;;['герман']
гемуля;М;84000;0.0010423367532195393;;['герман']
глебка;М;117000;0.0014518261919843583;;['глеб']
градиславка;М;22;2.72992959176546e-07;;['градислав']
градя;М;22;2.72992959176546e-07;;['градислав']
градюша;М;22;2.72992959176546e-07;;['градислав']
григорьюшка;М;210000;0.0026058418830488483;;['григорий']
григоря;М;210000;0.0026058418830488483;;['григорий']
григора;М;210000;0.0026058418830488483;;['григорий']
гриха;М;210000;0.0026058418830488483;;['григорий']
гриша;М;210000;0.0026058418830488483;;['григорий']
гришко;М;210000;0.0026058418830488483;;['григорий']
гришака;М;210000;0.0026058418830488483;;['григорий']
гришука;М;210000;0.0026058418830488483;;['григорий']
гришаня;М;210000;0.0026058418830488483;;['григорий']
гришата;М;210000;0.0026058418830488483;;['григорий']
гришоня;М;210000;0.0026058418830488483;;['григорий']
гришуня;М;210000;0.0026058418830488483;;['григорий']
гришута;М;210000;0.0026058418830488483;;['григорий']
гришуха;М;210000;0.0026058418830488483;;['григорий']
гриня;М;210000;0.0026058418830488483;;['григорий']
гринюка;М;210000;0.0026058418830488483;;['григорий']
гринюха;М;210000;0.0026058418830488483;;['григорий']
гринюша;М;210000;0.0026058418830488483;;['григорий']
грика;М;210000;0.0026058418830488483;;['григорий']
давидка;М;111000;0.0013773735667543913;;['давид']
давидок;М;111000;0.0013773735667543913;;['давид']
додя;М;111000;0.0013773735667543913;;['давид']
дава;М;111000;0.0013773735667543913;;['давид']
видя;М;111000;0.0013773735667543913;;['давид']
давыдка;М;111000;0.0013773735667543913;;['давид']
давыдок;М;111000;0.0013773735667543913;;['давид']
густя;Ж;13000;0.00016131402133159537;;['августа']
устя;Ж;13000;0.00016131402133159537;;['августа']
гутя;Ж;13000;0.00016131402133159537;;['августа']
ага;Ж;2000;2.4817541743322365e-05;;['агафья']
агафьюшка;Ж;2000;2.4817541743322365e-05;;['агафья']
ганя;Ж;2000000;0.024817541743322367;;['галина']
ганюся;Ж;2000;2.4817541743322365e-05;;['агафья']
гануся;Ж;2000;2.4817541743322365e-05;;['агафья']
ганюша;Ж;2000;2.4817541743322365e-05;;['агафья']
агаха;Ж;2000;2.4817541743322365e-05;;['агафья']
гася;Ж;2000000;0.024817541743322367;;['галина']
гапа;Ж;2000;2.4817541743322365e-05;;['агафья']
аделаидка;Ж;178000;0.0022087612151556906;;['аделаида']
аделя;Ж;178000;0.0022087612151556906;;['аделаида']
адель;Ж;178000;0.0022087612151556906;;['аделаида']
деля;Ж;178000;0.0022087612151556906;;['аделаида']
адуля;Ж;178000;0.0022087612151556906;;['аделаида']
адуся;Ж;178000;0.0022087612151556906;;['аделаида']
адуша;Ж;178000;0.0022087612151556906;;['аделаида']
адюша;Ж;178000;0.0022087612151556906;;['аделаида']
адюня;Ж;178000;0.0022087612151556906;;['аделаида']
аидка;Ж;66000;0.0008189788775296381;;['аида']
идуся;Ж;66000;0.0008189788775296381;;['аида']
дуся;Ж;2000;2.4817541743322365e-05;;['евдокия']
ая;Ж;66000;0.0008189788775296381;;['аида']
алевтинка;Ж;71000;0.000881022731887944;;['алевтина']
алексана;Ж;994000;0.012334318246431216;;['александра']
шурена;Ж;994000;0.012334318246431216;;['александра']
лексаня;Ж;994000;0.012334318246431216;;['александра']
лексана;Ж;994000;0.012334318246431216;;['александра']
лексаша;Ж;994000;0.012334318246431216;;['александра']
алинка;Ж;925000;0.011478113056286593;;['алина']
алиска;Ж;260000;0.0032262804266319075;;['алиса']
алюся;Ж;499000;0.00619197666495893;;['алла']
альбинка;Ж;247000;0.003064966405300312;;['альбина']
бина;Ж;247000;0.003064966405300312;;['альбина']
анастасиюшка;Ж;2000000;0.024817541743322367;;['анастасия']
анастаска;Ж;2000000;0.024817541743322367;;['анастасия']
настася;Ж;2000000;0.024817541743322367;;['анастасия']
настя;Ж;2000000;0.024817541743322367;;['анастасия']
наста;Ж;2000000;0.024817541743322367;;['анастасия']
наса;Ж;2000000;0.024817541743322367;;['анастасия']
ната;Ж;300000;0.0037226312614983548;;['наталья']
ная;Ж;2000000;0.024817541743322367;;['анастасия']
наюся;Ж;2000000;0.024817541743322367;;['анастасия']
нюся;Ж;2000000;0.024817541743322367;;['анастасия']
настена;Ж;2000000;0.024817541743322367;;['анастасия']
тена;Ж;2000000;0.024817541743322367;;['анастасия']
настеха;Ж;2000000;0.024817541743322367;;['анастасия']
настуся;Ж;2000000;0.024817541743322367;;['анастасия']
настюля;Ж;2000000;0.024817541743322367;;['анастасия']
настуля;Ж;2000000;0.024817541743322367;;['анастасия']
настюня;Ж;2000000;0.024817541743322367;;['анастасия']
настуня;Ж;2000000;0.024817541743322367;;['анастасия']
настюра;Ж;2000000;0.024817541743322367;;['анастасия']
стюра;Ж;2000000;0.024817541743322367;;['анастасия']
настюха;Ж;2000000;0.024817541743322367;;['анастасия']
настюша;Ж;2000000;0.024817541743322367;;['анастасия']
настяха;Ж;2000000;0.024817541743322367;;['анастасия']
стася;Ж;2000000;0.024817541743322367;;['анастасия']
тася;Ж;2000000;0.024817541743322367;;['анастасия']
тая;Ж;2000000;0.024817541743322367;;['анастасия']
асюша;Ж;2000000;0.024817541743322367;;['анастасия']
асюта;Ж;2000000;0.024817541743322367;;['анастасия']
ангелинка;Ж;270000;0.0033503681353485196;;['ангелина']
гелина;Ж;270000;0.0033503681353485196;;['ангелина']
ангеля;Ж;270000;0.0033503681353485196;;['ангелина']
геля;Ж;270000;0.0033503681353485196;;['ангелина']
гела;Ж;270000;0.0033503681353485196;;['ангелина']
еля;Ж;500000;0.006204385435830592;;['елена']
гелюся;Ж;270000;0.0033503681353485196;;['ангелина']
анжела;Ж;215000;0.0026678857374071545;;['анжелика', 'гликерия']
жела;Ж;215000;0.0026678857374071545;;['анжелика', 'гликерия']
желя;Ж;215000;0.0026678857374071545;;['анжелика', 'гликерия']
желика;Ж;215000;0.0026678857374071545;;['анжелика', 'гликерия']
лика;Ж;215000;0.0026678857374071545;;['анжелика', 'гликерия']
анисьюшка;Ж;2000;2.4817541743322365e-05;;['анисия']
анися;Ж;2000;2.4817541743322365e-05;;['анисия']
анночка;Ж;2000000;0.024817541743322367;;['анна']
аннечка;Ж;2000000;0.024817541743322367;;['анна']
аннушка;Ж;2000000;0.024817541743322367;;['анна']
аннуша;Ж;2000000;0.024817541743322367;;['анна']
аннуся;Ж;2000000;0.024817541743322367;;['анна']
аннюся;Ж;2000000;0.024817541743322367;;['анна']
аннюня;Ж;2000000;0.024817541743322367;;['анна']
нюня;Ж;2000000;0.024817541743322367;;['анна']
ана;Ж;2000000;0.024817541743322367;;['анна']
анюра;Ж;2000000;0.024817541743322367;;['анна']
нюра;Ж;2000000;0.024817541743322367;;['анна']
нюрася;Ж;2000000;0.024817541743322367;;['анна']
нюраха;Ж;2000000;0.024817541743322367;;['анна']
нюраша;Ж;2000000;0.024817541743322367;;['анна']
анюша;Ж;2000000;0.024817541743322367;;['анна']
ануша;Ж;2000000;0.024817541743322367;;['анна']
нюша;Ж;2000000;0.024817541743322367;;['анна']
анюта;Ж;2000000;0.024817541743322367;;['анна']
нюта;Ж;2000000;0.024817541743322367;;['анна']
ануся;Ж;2000000;0.024817541743322367;;['анна']
анюся;Ж;2000000;0.024817541743322367;;['анна']
нуся;Ж;2000000;0.024817541743322367;;['анна']
нюса;Ж;2000000;0.024817541743322367;;['анна']
аннета;Ж;2000000;0.024817541743322367;;['анна']
нета;Ж;2000000;0.024817541743322367;;['анна']
тонюня;Ж;169000;0.00209708227731074;;['антонина']
тонюра;Ж;169000;0.00209708227731074;;['антонина']
тонюся;Ж;169000;0.00209708227731074;;['антонина']
тонюха;Ж;169000;0.00209708227731074;;['антонина']
тонюша;Ж;169000;0.00209708227731074;;['антонина']
антонидка;Ж;169000;0.00209708227731074;;['антонина']
валечка;Ж;1000000;0.012408770871661184;;['валентина']
валенька;Ж;1000000;0.012408770871661184;;['валентина']
валена;Ж;1000000;0.012408770871661184;;['валентина']
валейка;Ж;544000;0.006750371354183684;;['валерия']
валеша;Ж;544000;0.006750371354183684;;['валерия']
варварка;Ж;70000;0.0008686139610162828;;['варвара']
варя;Ж;70000;0.0008686139610162828;;['варвара']
вара;Ж;70000;0.0008686139610162828;;['варвара']
варюня;Ж;70000;0.0008686139610162828;;['варвара']
варюся;Ж;70000;0.0008686139610162828;;['варвара']
варюта;Ж;70000;0.0008686139610162828;;['варвара']
варюха;Ж;70000;0.0008686139610162828;;['варвара']
варюша;Ж;70000;0.0008686139610162828;;['варвара']
ара;Ж;70000;0.0008686139610162828;;['варвара']
варечка;Ж;70000;0.0008686139610162828;;['варвара']
василиска;Ж;75000;0.0009306578153745887;;['василиса']
васа;Ж;75000;0.0009306578153745887;;['василиса']
сюня;Ж;75300;0.0009343804466360871;;['ксения']
верка;Ж;653000;0.008102927379194753;;['вера']
вераня;Ж;653000;0.008102927379194753;;['вера']
вераха;Ж;653000;0.008102927379194753;;['вера']
вераша;Ж;653000;0.008102927379194753;;['вера']
веруля;Ж;653000;0.008102927379194753;;['вера']
веруня;Ж;653000;0.008102927379194753;;['вера']
веруся;Ж;653000;0.008102927379194753;;['вера']
руся;М;948000;0.011763514786334802;;['руслан']
веруха;Ж;653000;0.008102927379194753;;['вера']
веруша;Ж;653000;0.008102927379194753;;['вера']
вероничка;Ж;406000;0.00503796097389444;;['вероника']
вероня;Ж;406000;0.00503796097389444;;['вероника']
роня;Ж;406000;0.00503796097389444;;['вероника']
рона;Ж;406000;0.00503796097389444;;['вероника']
ронюша;Ж;406000;0.00503796097389444;;['вероника']
никаша;М;2000000;0.024817541743322367;;['николай']
викуша;Ж;5000000;0.062043854358305915;;['виктория']
витана;Ж;5000000;0.062043854358305915;;['виктория']
вира;Ж;5000000;0.062043854358305915;;['виктория']
торя;Ж;5000000;0.062043854358305915;;['виктория']
виолета;Ж;104000;0.001290512170652763;;['виолетта']
вела;Ж;104000;0.001290512170652763;;['виолетта']
летта;Ж;104000;0.001290512170652763;;['виолетта']
галинка;Ж;2000000;0.024817541743322367;;['галина']
галинуха;Ж;2000000;0.024817541743322367;;['галина']
галинуша;Ж;2000000;0.024817541743322367;;['галина']
галек;Ж;2000000;0.024817541743322367;;['галина']
галека;Ж;2000000;0.024817541743322367;;['галина']
галика;Ж;2000000;0.024817541743322367;;['галина']
галиха;Ж;2000000;0.024817541743322367;;['галина']
галиша;Ж;2000000;0.024817541743322367;;['галина']
галюся;Ж;2000000;0.024817541743322367;;['галина']
галуха;Ж;2000000;0.024817541743322367;;['галина']
галуша;Ж;2000000;0.024817541743322367;;['галина']
гана;Ж;2000000;0.024817541743322367;;['галина']
линуся;Ж;2000000;0.024817541743322367;;['галина']
линуша;Ж;2000000;0.024817541743322367;;['галина']
гликеря;Ж;485;6.018253872755674e-06;;['гликерия']
гликера;Ж;485;6.018253872755674e-06;;['гликерия']
керя;Ж;485;6.018253872755674e-06;;['гликерия']
кера;Ж;485;6.018253872755674e-06;;['гликерия']
глика;Ж;485;6.018253872755674e-06;;['гликерия']
ликаша;Ж;485;6.018253872755674e-06;;['гликерия']
глитя;Ж;485;6.018253872755674e-06;;['гликерия']
глиха;Ж;485;6.018253872755674e-06;;['гликерия']
